session;created;modified;ended;expired;datenschutz;flen_AN1;flen_UM1;flen_AN2;flen_UM2;flen_WI1;flen_AN3;flen_UM3;flen_WI2;flen_AN4;flen_UM4;flen_WI3;tc_st;tc_sr;tfe_1_st;tfe_2_st;tfe_3_st;tfe_4_st;tfe_5_st;sel_1_st;sel_2_st;sel_3_st;sel_4_st;sel_5_st;enr_1_st;enr_2_st;enr_3_st;enr_4_st;enr_5_st;rel_1_st;rel_2_st;rel_3_st;rel_4_st;tfe_1_sr;tfe_2_sr;tfe_3_sr;tfe_4_sr;tfe_5_sr;sel_1_sr;sel_2_sr;sel_3_sr;sel_4_sr;sel_5_sr;enr_1_sr;enr_2_sr;enr_3_sr;enr_4_sr;enr_5_sr;rel_1_sr;rel_2_sr;rel_3_sr;rel_4_sr;standort;standort_other;semester;lehramt;lehramt_other;fach;fach_other
U9bxICrwZAHKeSoj0jAqGEGZ0NJ5fZ1KKIPe-8hY_uamzj3vTCa9Mx17nIxNJVb8;18.05.2019 13:48;18.05.2019 14:08;18.05.2019 14:08;NA;1;3;4;4;3;4;4;4;4;4;4;3;2;1;4;1;2;4;1;5;4;6;6;5;2;4;4;6;1;2;6;6;6;6;6;6;6;6;5;5;5;1;1;6;2;3;6;6;6;6;6;5;5;NA;8;5;NA;13, 37;NA
GRotIGj5REzm73cP_B0WDKsqwJJ-s2iA54yK17vdIdHsC_FS8S5W6JkzOm3IZG8y;18.05.2019 13:50;18.05.2019 14:07;18.05.2019 14:07;NA;1;4;4;3;3;4;4;2;1;2;3;3;2;1;1;2;1;4;2;5;6;4;4;6;5;3;5;6;2;5;6;5;5;4;3;2;4;2;2;4;5;5;2;3;2;5;5;4;4;5;5;4;5;NA;10;5;NA;18, 44;NA
JUwHLqS1F2AcSy0MGDF_BVSork_UouhbWXeqXOgEVN1RArHtbcdbkzX3L9rAzGmN;18.05.2019 13:51;21.05.2019 01:38;NA;NA;1;3;4;4;4;3;3;3;3;3;2;2;2;1;5;2;3;3;4;5;4;5;4;4;2;3;5;3;3;5;4;5;4;4;3;4;3;3;4;5;4;4;4;3;5;5;5;4;5;5;5;5;5;NA;10;5;NA;18, 24;NA
ISth2FEQsEr54v7evikEhVz0M-GANY3h6NkFcuMY7d0Ev34y2LvMLwzvYKUpV0zB;18.05.2019 13:55;18.05.2019 14:06;18.05.2019 14:06;NA;1;2;3;2;2;4;3;3;2;3;3;1;2;1;4;3;3;3;2;4;4;3;4;2;5;6;6;6;5;5;4;4;5;4;2;2;2;2;2;3;1;1;2;5;5;5;5;5;6;6;5;4;5;NA;10;5;NA;13, 14, 23, 35;NA
OKlAMteJWaa8JK7SYLbPCK1gtYtWgvxO5R7Dtpu1Eh83kiMc7n0yacUCSYdjIGMS;18.05.2019 13:55;18.05.2019 14:05;18.05.2019 14:05;NA;1;3;4;3;4;3;3;3;1;3;4;2;2;1;1;1;2;2;1;2;2;2;1;4;5;5;5;5;5;5;4;5;5;2;2;1;1;2;5;6;5;2;2;4;5;5;4;5;6;5;5;6;5;NA;8;5;NA;13, 31;NA
lir6_AXsXuqcGCa_e0TXihi3laCeEF6cNq_-F4zXM9D3UKmCmebMWi5cSfMnJ5cT;18.05.2019 13:55;18.05.2019 14:08;18.05.2019 14:08;NA;1;4;1;3;1;2;3;2;1;3;1;3;2;1;3;3;1;3;2;6;6;6;6;6;3;4;4;3;4;6;6;4;6;4;4;1;4;2;5;5;5;5;5;4;4;4;4;4;6;5;5;4;5;NA;12;5;NA;12, 13;NA
WUAz6hGT-ymvA0uzGi9Jfw5Fs8OnlM_q0LT4DHA4U8ot9SiT62DgEgOaF1Au3qXD;18.05.2019 13:56;18.05.2019 14:12;18.05.2019 14:12;NA;1;4;4;4;2;3;4;3;2;4;4;2;2;1;5;1;2;4;2;3;5;4;2;2;6;4;5;5;5;6;5;6;5;2;1;1;2;2;2;5;3;3;2;6;5;6;6;6;6;5;6;6;5;NA;10;5;NA;37, 50;NA
7YXQjuHHT9iO5Hg3trgnlGVLzTnW5lQmjbxh7UNuPhl_tZYNBypDM2qDpF-Z866v;18.05.2019 13:56;18.05.2019 14:08;18.05.2019 14:08;NA;1;4;4;4;1;3;3;3;2;4;3;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;2;1;1;2;4;3;3;3;1;5;1;3;3;5;5;5;NA;16;5;NA;14, 31;NA
bwCg6_IKiFpjTF4nsZ1XFcdgAyrxnQ7T3wkjlolvvNsgfwAXm0kUgJXIPubuyvhE;18.05.2019 13:56;18.05.2019 14:11;18.05.2019 14:11;NA;1;4;3;4;2;3;4;3;1;4;3;2;2;1;2;5;1;3;2;4;4;3;3;3;5;4;5;5;4;5;5;5;5;2;1;2;4;2;3;5;3;3;3;4;5;3;3;NA;5;2;6;6;5;NA;8;5;NA;5, 31;NA
hGpr8wVa-WYNb5pgrbBfDl6W5AXOWIFV-l02JZYTHPjUAyVUVxLmdHLp3BP7DLRK;18.05.2019 13:56;18.05.2019 14:11;18.05.2019 14:11;NA;1;4;3;4;3;4;4;3;2;3;3;2;2;1;3;5;1;3;2;4;5;4;3;3;4;6;4;4;3;5;6;5;4;3;2;4;2;1;5;5;6;5;5;4;5;4;2;3;5;5;5;4;5;NA;8;5;NA;5, 31, 44;NA
hs0p4x1GmLAUnuZt-1wJvGWvhz736yXGEt3lyFepwGdVSoCeOlX5i_wujumprGfK;18.05.2019 13:56;18.05.2019 14:06;18.05.2019 14:06;NA;1;3;3;3;4;3;4;4;2;3;4;2;2;1;1;3;1;4;1;5;5;5;5;5;2;1;1;2;2;2;1;2;4;1;1;1;1;1;5;6;5;6;5;2;2;1;1;2;3;3;3;3;5;NA;10;5;NA;5, 34;NA
wlR2DMCpXKpKMthyQ1Pe1FxDAIOHsUm8RcOOItPTKoW3uWHHW9xQ11Pu4LOyWoJu;18.05.2019 13:56;18.05.2019 14:12;18.05.2019 14:12;NA;1;3;3;3;2;3;4;3;1;3;2;2;2;1;2;3;2;3;2;2;4;3;3;3;4;3;4;4;2;4;4;4;4;2;2;2;3;2;2;4;3;3;3;4;4;5;4;4;4;6;4;4;5;NA;9;5;NA;12, 13;NA
AlWiCVXLiN0L-i-ispCmyl89hj9gK6JMv9HlG5PTzwt3kNBlUmx_TJG-8tsZ1-N0;18.05.2019 13:56;18.05.2019 14:13;18.05.2019 14:13;NA;1;3;2;3;1;3;3;3;2;4;1;1;2;1;3;2;2;2;2;4;5;3;3;3;2;2;4;4;2;3;5;3;4;2;3;2;3;2;4;4;4;4;4;4;4;4;4;4;4;2;3;4;5;NA;7;5;NA;5, 36;NA
iSOM1KGj2Vf8U2j1vngaXYrh5Lg94LVf7hu6xsEC9UXdkD6G1g5F6gV2pJ71745c;18.05.2019 13:56;18.05.2019 14:12;18.05.2019 14:12;NA;1;3;4;3;3;4;3;4;3;3;2;4;2;1;3;2;2;3;2;3;6;4;3;3;4;2;5;3;5;4;3;4;5;5;3;1;2;2;5;5;4;4;4;5;3;2;2;6;6;4;4;4;5;NA;8;5;NA;12, 13, 14;NA
y5R0En7sa5mv98FvxJ7P768gzOrJ75w6ySn4_H2uINdryHv69rBqRG8EJsTjR8Pu;18.05.2019 13:56;18.05.2019 14:26;18.05.2019 14:26;NA;1;3;4;3;3;4;3;2;2;2;2;1;2;1;2;3;1;2;1;4;5;3;4;3;3;2;4;4;5;6;5;4;3;2;3;1;3;1;5;5;3;4;4;2;2;3;3;5;5;5;5;5;5;NA;10;5;NA;16, 18, 31;NA
qqh7Wd7SY-W3ggvY4SIHK0fzHHotseE1K6NMTc-hAKUDNs7-xxG3jMxfHmCfvVLR;18.05.2019 13:56;18.05.2019 14:15;18.05.2019 14:15;NA;1;3;2;3;2;3;3;3;2;2;3;2;2;1;3;3;4;3;3;3;3;3;3;3;3;4;5;4;3;3;5;4;4;3;3;3;2;3;3;2;3;3;2;3;3;3;3;3;2;3;3;3;5;NA;10;5;NA;18;NA
kDns73IRlQdfNx6QpiXOfXWf5xXDj5zFSuz4smeMENJ5bFKlP5FPl1Pvd1cqclEL;18.05.2019 13:56;18.05.2019 14:08;18.05.2019 14:08;NA;1;4;3;3;3;3;2;2;2;3;2;2;2;1;3;3;4;3;3;4;4;4;3;3;3;3;4;3;3;4;4;4;4;3;4;3;4;4;4;4;4;4;3;4;4;3;3;4;4;4;4;4;5;NA;8;4;NA;12;NA
jXwhQgZ6oI-9l1rxeCvvBySeueYylObdfu0HFIx0ONCpA4UmP02G0HJU4o4TxrdS;18.05.2019 13:56;18.05.2019 14:12;18.05.2019 14:12;NA;1;3;4;3;3;4;3;3;1;3;3;2;2;1;1;2;4;2;2;5;5;5;4;2;4;4;5;4;5;4;6;5;5;2;2;5;2;2;4;5;4;4;2;4;4;5;4;4;5;4;4;5;5;NA;8;5;NA;17, 34, 41;NA
EqIUi718yJ4T7BNiTBewL0U7nka_lU4mu65egZrukJ5uuoyz5Vfa2Pw0MPw8ltAM;18.05.2019 13:56;18.05.2019 14:17;18.05.2019 14:17;NA;1;4;4;4;3;4;2;4;1;4;4;1;2;1;6;4;3;5;1;6;6;4;3;6;1;1;3;5;6;NA;6;6;4;5;6;1;4;2;6;6;6;6;3;3;2;4;5;6;NA;6;5;6;5;NA;8;7;NA;4;NA
vRP2p9p2rH7iYXlxYcAD-vcZysrIe_sunkcfUzDsZ_0GOeN04GD88Rlwr7uduI8X;18.05.2019 13:57;18.05.2019 14:18;18.05.2019 14:18;NA;1;4;3;4;3;2;4;3;1;3;3;1;2;2;3;3;3;4;3;4;6;4;5;3;4;4;6;3;4;5;6;6;6;3;3;2;3;4;3;6;4;3;3;4;4;6;4;6;6;6;6;6;5;NA;9;5;NA;18, 35;NA
1tuZ43n3F9igFeR85Oj1Le5AuuvUK95uxaNZc4qy6SDr0ZqIXqHx_1eCRbw_drpC;18.05.2019 14:01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dtJ7wTKes0w-PrlMlid9UE-C3EClIQqjyS8iZ3UBGTacUJSZVpuA3-G_VZHXxpmC;18.05.2019 14:04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7YXQjuHHT9iO5Hg3trgnlGVLzTnW5lQmjbxh7UNuPhl_tZYNBypDM2qDpF-Z866v;18.05.2019 14:09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
WUAz6hGT-ymvA0uzGi9Jfw5Fs8OnlM_q0LT4DHA4U8ot9SiT62DgEgOaF1Au3qXD;18.05.2019 14:12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9uLvwXbaaBse1fh816mUmAh-XtmaQ_LyDOxlzW_4pcLPXA1bjvnGbOMFNbrMN0ZF;20.05.2019 12:18;20.05.2019 12:32;20.05.2019 12:32;NA;1;3;4;3;3;3;4;4;2;3;4;3;2;1;1;3;1;3;1;4;4;4;4;5;3;2;3;3;6;4;4;3;5;1;1;1;2;1;4;4;5;5;5;3;3;3;2;1;3;4;4;3;5;NA;4;4;NA;5;NA
X6vI8E4xv1BuolopPnGrweLTzObbjU5_2ZwAYpqu1GOKQgkUibWXbNXIJ38raPKo;20.05.2019 12:19;20.05.2019 12:33;20.05.2019 12:33;NA;1;4;3;3;1;3;4;3;2;4;2;2;2;1;3;3;4;2;1;2;4;3;4;2;5;4;5;4;3;5;6;5;5;2;2;2;2;1;4;3;3;3;3;5;6;4;4;5;5;6;5;5;5;NA;9;5;NA;13, 17, 34;NA
kh3ynuhBUG7x9bDY0aBzG9jR7r9HNJkCg2ZUlyqFI5U_LSUnOiEq8vVr19jhH8Nv;20.05.2019 12:19;20.05.2019 12:35;20.05.2019 12:35;NA;1;4;3;4;3;4;3;3;1;3;3;2;2;1;2;2;3;3;2;2;5;3;2;3;3;4;4;4;3;4;5;6;6;4;2;1;4;2;3;4;3;3;3;2;3;3;4;3;6;5;6;6;5;NA;8;5;NA;6, 13;NA
15IIU_Tu1Gki9wzYhKPLtKenQqxx932S4wdkqW5bWRVOHg0lf2mrDgDQXN30aPjK;20.05.2019 12:19;20.05.2019 12:32;20.05.2019 12:32;NA;1;3;3;3;3;3;3;3;1;4;4;2;2;1;1;2;2;5;2;4;5;2;3;3;4;5;4;4;3;4;4;5;4;2;1;1;3;1;3;5;4;3;3;4;3;4;5;3;5;5;5;5;5;NA;6;5;NA;5, 17;NA
1umlL1klGmNDEkG7w5gAnzyRummY3B9Ar5oJF4THk40QagQWMWbNsFW9k4N0xTQF;20.05.2019 12:20;20.05.2019 12:33;20.05.2019 12:33;NA;1;4;4;3;1;2;4;4;1;4;3;1;2;1;5;3;4;4;1;5;5;5;5;3;5;5;5;4;6;5;3;4;5;2;4;3;2;2;2;5;2;4;2;5;6;5;3;5;5;4;4;4;5;NA;8;5;NA;5, 17, 44;NA
4DpDbdLxHRBn-bklhQsOclHYq_uYSc_qVjGE-Cde7yEOtZw1MZbOwrjRGM7QZzrj;20.05.2019 12:21;20.05.2019 12:22;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YcfaEBE31tZz_py8QMZm00IoKsMP6iBMucL4Q3pXRHcfd15Qtve749Xda-zqKUbW;20.05.2019 12:21;20.05.2019 12:32;NA;NA;1;3;2;3;2;3;2;4;2;3;4;2;2;1;4;3;4;5;3;5;5;5;6;6;3;2;2;2;2;4;3;4;3;3;4;2;4;3;5;4;5;5;5;2;3;3;2;4;4;4;3;3;5;NA;8;5;NA;18, 37;NA
GY_FGLazxEeUcFQFewidmYQZu0x_XDlZAH5yOYpQiX2dVzlNITfnHxHCpiWE43hs;20.05.2019 12:22;20.05.2019 12:32;20.05.2019 12:32;NA;1;4;3;3;1;3;3;3;1;4;3;1;2;1;2;2;4;2;1;3;4;3;4;4;4;4;4;5;3;4;4;6;5;5;6;6;2;6;1;2;2;2;1;2;5;5;2;5;6;5;6;6;5;NA;8;5;NA;12, 13;NA
U2cdpUbDO_3bcW8h_DveiV6MkwJsh3PjQoJD6ypKx0fvxKCVGpHB5q-eM8b1wWmv;20.05.2019 12:22;20.05.2019 12:34;20.05.2019 12:34;NA;1;4;4;3;4;4;4;4;2;3;4;2;2;1;1;1;3;1;1;5;5;5;5;4;4;3;5;5;5;6;5;5;5;1;1;1;1;1;5;4;5;4;5;4;2;4;5;6;5;5;5;NA;5;NA;8;5;NA;12, 13;NA
5kAqPutVMWc9EqpPyE_nmsq4NyS4gUXuBg1C9Rl6meMEP4EdcocRll5ndFbj5Mu3;20.05.2019 12:22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
HP6sNeE4s9ApVfvOA4EMfJv8hwiC0OXyMJDvh2xZQHqLesEeBDDw2hAbLnSLFaEp;20.05.2019 12:22;20.05.2019 12:35;20.05.2019 12:35;NA;1;4;4;3;3;2;4;4;2;3;3;1;2;1;3;4;1;4;1;3;6;2;3;2;2;3;4;2;4;5;4;5;6;3;3;1;2;1;3;6;4;2;2;5;5;6;3;5;5;6;5;5;5;NA;8;5;NA;18, 30;NA
OTGHk9PDwRrsJsAv8Xt3NPpRNzIMqU1sLw88BPtzAeOMcZwydr0qEECtGCEYgKG0;20.05.2019 12:22;20.05.2019 12:32;20.05.2019 12:32;NA;1;4;3;3;3;4;4;3;1;3;2;2;2;1;5;2;2;4;2;3;6;4;2;4;5;5;5;4;4;6;6;6;5;2;1;2;2;2;3;5;4;5;4;4;5;4;4;5;5;6;6;6;5;NA;8;5;NA;13, 37;NA
yafy7d_tpJ0MxpjOX4ZqAjGbp716trZVPyrJi6DD7Hr0dCgJGMeY5JPUpg3Tm0W4;20.05.2019 12:22;20.05.2019 12:35;20.05.2019 12:35;NA;1;4;4;4;4;3;3;4;2;4;3;3;2;1;2;2;4;4;4;3;5;3;3;3;4;4;4;4;5;4;3;4;5;2;3;5;4;3;3;4;3;4;3;4;5;4;4;4;4;4;4;5;5;NA;7;5;NA;27;NA
rWoX5MPB_eAqGAeEX37ZU9suoFYSPrKpmOmD_ecEj0V72p39MIy3QkGtn_JbBRZL;20.05.2019 12:22;20.05.2019 12:38;20.05.2019 12:38;NA;1;3;4;3;4;4;2;4;3;2;4;1;2;1;2;3;2;5;2;1;4;2;4;1;NA;4;2;3;2;4;5;4;5;4;2;1;2;1;1;4;2;2;4;4;NA;1;2;2;4;4;5;5;5;NA;8;5;NA;5, 14, 18;NA
NcBEiRjP-Y75y4fJZZP6ttXmgtxUUS0xMyN41RfayfHDue0VcslW_yTAT_oohOzQ;20.05.2019 12:22;20.05.2019 12:37;20.05.2019 12:37;NA;1;4;3;3;1;4;4;2;1;3;3;3;2;1;1;2;2;4;1;2;6;5;2;2;2;2;6;2;4;5;4;5;5;1;1;1;1;1;2;5;2;2;2;1;4;2;2;4;5;4;5;5;5;NA;8;5;NA;6, 44;NA
dYeP6xjOmm7IZpn8nIyj3Pp26yx-OYc0WFkFX0gUnRIyB_JA9A4XVwfQmcgId_2W;20.05.2019 12:22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
sj2ZG8XFfKyLB6-L1wPA5egg7uqofMkBXju033_HkuWxl6jLFE4xl928aIubvTpm;20.05.2019 12:22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ljEfRcA6Itvr5LkFeL3uwB8azmeTS3xLd_3_VYH5DagdXR3tyru8kAU3knV4itNx;20.05.2019 12:22;20.05.2019 12:34;20.05.2019 12:34;NA;1;4;4;3;3;3;4;3;1;4;4;2;2;1;2;2;1;4;1;4;4;3;5;4;4;4;3;3;4;5;6;6;5;3;3;1;1;3;4;6;5;4;5;4;2;5;5;5;6;3;4;4;5;NA;8;5;NA;5, 6;NA
OigRRawkKL-bK44AVPjQOSDnPu6sj5zbEHTYZk07E-YgyQmFND47PAo0mD0TJHA-;20.05.2019 12:22;27.05.2019 10:23;NA;NA;1;4;3;4;3;4;3;2;1;4;1;1;2;NA;2;3;4;2;2;3;5;2;5;1;2;3;3;5;5;5;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Lv5fNsb09DOpQJ5AaAwUTLIXHlvriv8_kAPCOsquUDWbrBZY5Ek7_RBvUuzA2aS_;20.05.2019 12:22;20.05.2019 12:33;20.05.2019 12:33;NA;1;4;3;3;3;1;4;3;1;4;4;2;2;1;4;5;3;4;4;3;4;3;3;4;4;4;4;4;3;5;6;6;6;3;5;5;5;5;3;5;2;3;2;4;6;5;5;5;6;6;6;6;5;NA;8;5;NA;5, 13;NA
TT98Ui8aSho_pK8e3pMICsBEd1W3cY3NlJLKiW1Ik4g3HOdO8uAYih9ot3VV0-N0;20.05.2019 12:22;20.05.2019 12:33;20.05.2019 12:33;NA;1;3;3;3;1;3;4;3;1;3;3;3;2;1;2;2;3;2;2;4;4;3;2;4;4;4;4;4;3;4;4;5;5;4;5;5;5;4;4;5;4;3;4;3;4;3;4;4;4;5;4;5;5;NA;8;5;NA;27;NA
ef8Z9aId8JBsBkKS6XQoTr0KKvsA88uHjhrDtLBVFeXNmoOR908hmA6ZalyDQsHZ;20.05.2019 12:22;20.05.2019 12:35;20.05.2019 12:35;NA;1;4;4;4;3;3;4;4;1;4;3;2;2;1;3;2;2;4;2;5;5;5;4;4;4;2;4;4;3;4;5;4;5;3;2;1;3;1;5;5;5;5;4;3;2;4;3;3;4;5;5;4;5;NA;8;5;NA;5, 34;NA
9zsCqeNR_z6UXs4480RrwKTaxR1_c1lKz-LAqnIh7nysFty2AgAtdwfZVJzsiWHb;20.05.2019 12:22;20.05.2019 12:37;20.05.2019 12:37;NA;1;4;3;3;3;2;3;3;3;4;2;2;2;1;3;2;3;5;1;4;5;4;4;5;2;2;3;2;5;4;5;5;5;2;2;2;5;1;4;4;4;4;4;2;2;3;3;4;4;5;4;4;5;NA;8;4;NA;12, 13;NA
6EYf0-EBwkE3a4bA6NKsQufirA19kM4fE1YoClCxQAGXZbCZ45tU_tiwtP_BxA3b;20.05.2019 12:22;20.05.2019 12:34;20.05.2019 12:34;NA;1;3;2;3;2;3;2;2;2;2;2;2;2;1;3;3;4;3;2;4;4;5;4;5;4;5;5;5;3;4;4;5;4;3;3;3;3;3;4;4;4;4;4;4;4;5;4;5;4;4;4;4;5;NA;8;5;NA;18, 30, 43;NA
jY7MsT80nQX8X_8dFYkvQ5d0OB445Z9tnGP_HaR6z2pzH_KY5mLbEjol8tYzjM9n;20.05.2019 12:23;20.05.2019 12:31;20.05.2019 12:31;NA;1;4;3;4;4;4;4;3;1;4;2;1;2;1;2;2;6;2;1;6;6;3;5;2;4;3;6;5;5;5;6;5;6;2;1;6;4;1;3;4;5;6;3;5;5;3;3;5;6;5;5;6;5;NA;8;5;NA;5, 6;NA
5TkjSAsCFfGeaCtrWvp8rq1r2SuvUhQkjbJj530yeuuWoZffHO9nN7191EuY0akN;20.05.2019 12:23;20.05.2019 12:32;20.05.2019 12:32;NA;1;3;3;3;3;3;3;3;2;3;3;2;2;1;1;2;2;2;2;3;3;3;4;4;2;2;2;3;3;3;4;4;3;3;3;2;2;2;4;4;3;4;4;2;2;2;3;3;3;3;3;3;5;NA;12;5;NA;18;NA
3D9zDTAUahXDWG66IU6BVfnYnWJPpNHZfs9VLpDK6G6vxKK97yy1zP7MK3rVlMTK;20.05.2019 12:23;20.05.2019 12:37;20.05.2019 12:37;NA;1;3;1;1;4;4;3;1;3;2;2;2;3;2;1;1;2;1;1;6;6;6;6;4;6;1;6;3;3;1;2;1;3;3;2;2;1;1;6;4;3;1;6;1;3;6;2;NA;3;1;2;3;5;NA;7;5;NA;12, 13;NA
K4t_8liPLIJ_N-JRT1-2MTqnlU33ns4vmydbVfJMpZ34j8Xb6evxfsOoGIQ0_hWL;20.05.2019 12:23;20.05.2019 12:34;20.05.2019 12:34;NA;1;3;3;2;3;3;3;3;2;3;2;2;2;1;1;3;3;2;2;4;4;5;4;4;2;3;4;2;3;3;4;2;4;4;4;5;3;3;4;4;4;4;3;4;2;2;3;5;4;3;4;4;5;NA;8;5;NA;15, 43;NA
cEWSfWM8jEL_2f8VMuyxgPfDbtojsNm76oKbop0qRI5VJttKvmI21sSPcPzYry9c;20.05.2019 12:23;20.05.2019 12:34;20.05.2019 12:34;NA;1;4;3;4;4;4;4;3;1;4;3;2;2;1;4;2;1;1;1;4;5;5;5;3;2;3;2;4;3;4;4;5;3;1;1;1;1;1;4;4;4;4;4;3;2;4;4;2;4;5;5;5;5;NA;10;5;NA;18, 30;NA
Qq_uWD787-yudnVvLOAqjRFaJXJJyTmGPucKB8tYoZCvQoxAFzSzTsSZN2Hgx8J9;20.05.2019 12:23;20.05.2019 12:35;20.05.2019 12:35;NA;1;3;4;3;3;3;2;3;2;3;3;2;2;1;2;2;2;3;2;3;5;3;4;5;3;3;3;3;4;4;5;4;4;2;3;2;2;2;2;3;2;2;2;4;4;3;4;2;5;5;5;5;5;NA;9;5;NA;4, 18, 37;NA
o_NXgUQtahoC2drnYZroDTm-wBt34HIysEwzAP1jX59peGn6uVRjRgpm3kX1lHqq;20.05.2019 12:23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
h9rQUtpZw08j_ZZuQqwnsabtvYm4LOoz4gawc5Mk5h4m7bJrGD2-OiqzUVDCBD-l;20.05.2019 12:23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
aVXOK_lILeBJHU8XceRNh7Y5qHDGw0XmMFUdxR-lGD5HNPhxMg06ushRMJ1TNsDi;20.05.2019 12:23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
WFSdU33SdfZJF7kj-Iy6-atxoJUQxSFlN_nYZAVec4rhfDathGBnjZjl_pyjcgG_;20.05.2019 12:23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
